transaction_id,amount,currency,transaction_datetime,sender_name,sender_address,receiver_name,receiver_address,memo,sender_entity_id,receiver_entity_id,memo_entity_ids
b73eb489-b4ff-4ba4-932c-54a9a4e44f3f,32406.52,USD,2025-05-10T10:44:00,SEAN HOOPER,"3910 CUMMINGS SHOAL APT. 493, TIMOTHYBURY, NS R9G2K3",DANIELS AND SONS,"4646 MAX RIDGE SUITE 583, JOSEMOUTH, PE C7Y5M1",Consulting services GLOTNRT1,GEN-44436c14ea1b,GEN-0ecc350b0480,
18aaec24-eeff-4bcb-9e7b-aaf704d05dbf,399101.31,CAD,2025-01-04T23:13:52,"MEYER, MCPHERSON AND GOLDEN","849 SIMMONS KEYS SUITE 097, NORTH KIMBERLYFORT, PE J6L 3T5",JACOB GOMEZ,"411 TOWNSEND GROVE, WEST ERICSTAD, NB L5H 5K2",Operational expenses CS3M3JUV,GEN-dc1cd085a79a,GEN-7a5fcf11326c,
cc8bcdda-4632-46db-9f1f-5d1e937a5f20,471489.83,USD,2025-10-31T01:21:19,STACEY WILLIAMS,"8822 CLAY MALL APT. 869, HAYESVILLE, AB C6Y 1L6",DAVID JOHNSON,"051 KRISTINA PARKWAY, THERESASIDE, UT 22541","Wire transfer - beneficiary DAVID JOHNSON / 051 KRISTINA PARKWAY, THERESASIDE, UT 22541 - 75KQ1KQW",GEN-2db80232c928,GEN-e25357a8ffc5,GEN-e25357a8ffc5
92b7f331-f51e-43dc-aa0c-30cbd0f7fd2d,360667.51,CAD,2025-06-23T01:35:01,SARA ROMERO,"94181 HERRERA BROOK, NORTH KURTFURT, VI 78547",MARY ROBERTS,"136 AARON WAYS, NORTH MARIA, PE R8T1R9",Wire transfer on behalf of MARY ROBERTS - 9QXAX1SG,GEN-55db459a0b7a,GEN-9316e730bdb9,GEN-9316e730bdb9
2b524463-0019-4b3c-b112-94b8e9166848,169905.57,CAD,2025-06-08T19:01:18,"LAWRENCE, GARCIA AND ROMERO","9036 ERIC JUNCTION, RODGERSHAVEN, PE H3P4N2",MISTY MULLEN,"027 ROBERT LODGE, JESSICAVIEW, AS 93850","Payment to LAWRENCE, GARCIA AND ROMERO ref 8Z2S7ME8",GEN-c676f29068d0,GEN-fa6b0fc054bf,GEN-c676f29068d0
317bc03f-a66b-4c32-9764-fb8ec2655fff,841179.5,CAD,2025-10-17T04:42:45,JIHAD AL-BINA,"07947 KELLY TERRACE SUITE 982, MILLERBURY, GA 75696","ROBINSON, BISHOP AND BARNES","952 SNOW PASS APT. 095, STONEVILLE, QC S9P 7B3",Loan repayment GYVNT30F,NK-b2w8B6v3WPNSToXUrMUsoG,GEN-7674feb373cc,
5bb5a4fb-4268-4522-9b9e-0b8b828906e5,469034.91,CAD,2025-12-07T10:27:25,HOLMES-LINDSEY,"307 ARCHER POINTS APT. 303, EAST TIM, QC R8X 6M4",ERIN MURPHY,"006 PORTER LOAF SUITE 605, NEW KATIETON, PE J7A 1B3",Loan repayment 4CG0O088,GEN-6f8e492e4c4f,GEN-6608d671ec75,
c05f4a78-1f73-4ee4-af25-bfa7feb293e3,754646.69,CAD,2025-12-10T22:03:00,SIMMONS-CANNON,"900 MASON POINT APT. 961, NORTH JENNIFER, SK L7A2A8",MICHAEL THOMPSON MD,"264 PIERCE RUE, LAKE SANDRA, NT H3J6G7",Operational expenses MDACVPNS,GEN-a7fae294b970,GEN-7ca4c7d1e070,
0cae3339-8271-4615-bdd4-103c3a8d1f14,124703.3,USD,2025-10-16T23:27:27,MATHIEU LACHANCE,"2561 MONTEE MONIQUE, SAINTE- STEPHANIE, NU V8E2R6",MARGUERITE TURCOTTE-MARTIN,"523 CHEMIN VALLEE, VILLE OCEANE, YT R8N5Y5","Trade settlement - address 523 CHEMIN VALLEE, VILLE OCEANE, YT R8N5Y5 - 7BPHNB7O",GEN-c2f9c18dd749,GEN-2eadf8d596e8,GEN-2eadf8d596e8
7b259287-f860-4eed-a1a2-c74cea71c50e,600824.27,CAD,2025-03-07T12:09:51,IAN DELEON,"80056 WILLIAMS SUMMIT, AMANDATOWN, TN 10273",ANGELA WELLS,"97099 MELISSA JUNCTIONS SUITE 404, RICHARDFURT, AB J6K 9C1",Commercial payment ref 9LABG213,GEN-74faadeed1d1,GEN-21c89a351f97,
8fdca7fe-5f67-4d77-b86c-863c55045c99,396103.71,USD,2025-05-02T05:26:48,KATRINA JONES,"3207 LESTER STRAVENUE, RICHARDLAND, QC M7Y 8C9",LIMITED LIABILITY COMPANY WAREHOUSE FORESS,"5333 MATTHEW TRACK APT. 063, BRYANSIDE, VA 02820",Import/export settlement AB8QNZT2,GEN-fef38ca2ad74,NK-C7VZfH2nEnZovkq2fU7sbb,
e7280f81-646b-4dbe-ac48-8a164c48269d,18299.97,CAD,2025-03-24T09:25:27,SUSAN TAYLOR,"580 HODGE HOLLOW, MCGEEBURY, SD 82785",ANNA WALSH,"7119 KEVIN WELL APT. 661, JOHNATHANVILLE, NU A2B5E5",Loan repayment OWMFNVGW,GEN-058d0fc71949,GEN-92eb6e7131da,
aed89906-a5d5-4c8c-abce-35494e8b0d9e,545622.19,USD,2025-12-20T07:31:36,ISABELLE LEMAY,"851 ROUTE PAQUETTE, JACQUELINE OUEST, QC N7R7J2",MRS. STEPHANIE ATKINSON,"150 SANDRA WAY SUITE 902, EAST PAIGEMOUTH, AS 75074","Trade settlement - address 851 ROUTE PAQUETTE, JACQUELINE OUEST, QC N7R7J2 - 93RIM6HF",GEN-32170d89f4b4,GEN-6c02f0c97976,GEN-32170d89f4b4
673a7085-9ba3-4fca-a2c4-9067fb67998a,816105.56,CAD,2025-02-16T06:37:58,YUHANHOESA YUN,JEONRABUGDO HWASEONGSI BANPODAEGA 922-90,ASHLEY WASHINGTON,"5063 ANGELA SPUR, WEST KRISTOPHER, NB J5P 2C5",Trade settlement AZB4N232,GEN-23666f0a2b3b,GEN-6660bea3cb96,
54cbf2e8-625d-4f4d-af85-4787db6f2840,757816.01,CAD,2025-02-07T21:22:26,MAURICE FOURNIER,"8748 RUE LANGLOIS SUITE 171, L OLIVIA -SUR-MER, NB E8H 9X9",MARISSA BENITEZ,"17662 JAMIE CENTERS SUITE 143, SOUTH MIGUEL, NT L8A8T9",Payment for invoice C755NIP7,GEN-c453bb009ee6,GEN-3c65463a6057,
eec086af-4ca8-4371-8299-31ba2194173c,842726.72,CAD,2025-05-23T11:19:36,WEBER-SOTO,"599 WRIGHT BURGS SUITE 848, PORT STEVEN, ON P1X 6B6",ARELLANO-MARTIN,"87240 JOHNSON VISTA, EAST AMBERSTAD, MP 05159",Loan repayment N3HX1OLK,GEN-83b7bfc2c137,GEN-6a316cf970e7,
bf96dc6b-b415-4be8-8529-4c890039b99b,548931.11,USD,2025-03-01T16:33:30,DEBRA FORD,"42224 KRISTY LIGHTS SUITE 489, TAYLORVILLE, ON A2V 5A6",TONYA MONTES,"63662 CHAD FIELDS, BRADYPORT, MB P8C1A7","Remittance to DEBRA FORD address 42224 KRISTY LIGHTS SUITE 489, TAYLORVILLE, ON A2V 5A6 ref 3G4RD2LH",GEN-9e467949ae20,GEN-de43287205a5,GEN-9e467949ae20
08750f2e-ec16-4ad1-a48d-9d393c8b0da8,499429.66,AUD,2025-12-30T16:52:43,GEORGE STANLEY,"82766 COLLINS VIEWS, NORTH STEVENBOROUGH, NU H7B3R7",SMITH-DENIS,"09849 ROUTE JOSETTE, L KEVIN EST, NS B8A2T4",Service fee payment 0ZH18A2Z,GEN-dfba68aea1e9,GEN-58f98441beb8,
d5daf111-58d7-4f64-92c3-cb107b282389,760622.64,CAD,2025-05-19T13:48:07,ZACHARY THOMAS,"25024 JESSICA MEWS SUITE 080, BROWNVIEW, AB M4L8E4",GONZALEZ-MARSH,"1289 MOORE ISLE SUITE 306, THOMASMOUTH, MT 86978",Payment for invoice ZG3RJMRJ,GEN-26dd66e29fa1,GEN-3890cf2ce8dd,
386c0977-33bf-437a-b23d-47ec972c37a2,493595.87,USD,2025-11-28T20:46:42,FOSTER-RAMIREZ,"512 CHRISTINA CREST APT. 712, NORTH ANDREWBURY, NU E1E9N2","LAVIGNE, PATEL AND LESSARD","8784 ROUTE LOUISE, BAIE LUCY, SK E7M5C7",Wire transfer - OGII3M83,GEN-30b4b94eb8d3,GEN-37e948743698,
36beb9cd-4eea-497d-b93c-7865e7b1e5d8,791081.1,CAD,2025-06-15T06:29:22,TAWFIQ MUHAMMAD SAID AL-LAW,"2806 ANDERSON STREET APT. 140, GEORGEVIEW, QC K1N3B1",AARON GALLEGOS,"160 WILLIE EXPRESSWAY, BEANFURT, NS S2L 1N4",Service fee payment IA18MCSP,NK-WFcfkBWiDPNvYEpZRhNLnK,GEN-ab68e255a54a,
2fac2e29-8ebc-4ea6-8f86-f244e71d44b1,283463.41,CAD,2025-01-20T02:34:51,JULES SIROIS,"793 MONTEE STEPHANE, GOULET, PE S1H5X3",NICOLE HAWKINS,"4489 JONATHAN LODGE, YOUNGCHESTER, ON T4P4P2",Wire transfer - OT5LNZFV,GEN-effce587f035,GEN-6b1b6c0b7893,
b1a7bc95-9e09-4276-b4c5-a42092c5b937,257478.85,USD,2025-07-03T04:11:13,PETER GARCIA,"2213 WILLIAMS RUE, COLLINSFURT, ON T9K8K7","DROLET, THERIAULT AND SIMARD","35358 RANG RAYMOND SUITE 117, PILON, NU G7A4G3",Loan repayment IYU09LWJ,GEN-284377e92f28,GEN-ddbfabbb13f9,
b4ead481-b7a6-4580-92cf-7c6b46d523a6,58976.08,USD,2025-02-21T01:57:09,GARY BROWN,"96997 WARREN GROVE, DAWNSIDE, NU X9A3S9",LUKE COMBS,"7276 DARRELL INLET SUITE 311, WALTERBURGH, YT K6T3V9","Remittance for property at 0750 LAWRENCE HOLLOW APT. 232, NEW ALANLAND, ON V9P 4H5 F056CJMI",GEN-46cff937bc48,GEN-b2ceb2336ca4,GEN-0b9a69f08e82
99dbb397-9274-4b78-afd8-3f8a0c1c20cb,898340.18,CAD,2025-01-22T05:50:44,"RACINE, DEMERS AND ALLARD","7385 CHEMIN DUPUIS APT. 968, DUCHESNE, YT A8J2N1",LUCAS INC,"4461 PARKER MOTORWAY SUITE 681, BUTLERHAVEN, VA 07989",Trade settlement QH8D5MY9,GEN-8aaa023bae82,GEN-301cc9523e85,
7e46efa6-e777-4d31-9697-c251518adff3,634103.61,CAD,2025-03-16T00:41:56,HANEY-DORSEY,"86463 DOMINIC BROOKS, NORTH ALANPORT, RI 80294",CRAWFORD-THOMAS,"57886 BRIANNA MEWS, CRANECHESTER, AB Y8Y5G2",Consulting services 5T758VSA,GEN-afe378cce130,GEN-084e5cac52f1,
45fe2338-4128-439d-af7e-55c07b5493fc,369315.35,CAD,2025-08-07T23:09:39,ANDRE ST-LAURENT,"58241 RUE MARYSE, VILLE CELINE OUEST, PE R3K 3E5",OUELLET GROUP,"68281 RANG DUPUIS SUITE 397, SAINT- SAVARD, MB K4E4A5",Consulting services TKEZYCD0,GEN-a5d61b6f9198,GEN-9b68d2b78f1d,
19d4158b-b8bf-4b6a-b5ca-53e1c81692ff,553284.51,CAD,2025-12-12T07:04:55,MIRANDA SOTO,"32362 LANE GROVES APT. 576, EAST JOSE, AB T1S 1L2",RHONDA WEBER,"328 HILL SPRING, CURTISTON, AB L8P7R1","Remittance for property at 328 HILL SPRING, CURTISTON, AB L8P7R1 EHZWJ3XG",GEN-e149208b9de5,GEN-d42cbf126f52,GEN-d42cbf126f52
1e6d357a-3486-4d93-9a48-c987a4d3b51d,679032.44,CAD,2025-11-04T02:58:02,ELISABETH-EMMA PATEL,"7652 BOULEVARD BOUDREAU SUITE 822, LILE- HORTENSE, ON A5T9M5",WATKINS INC,"00523 MATTHEW MOUNTAINS APT. 452, WEST DANIEL, BC G2E3J4",Investment proceeds SRP40GGL,GEN-c59fdae76de4,GEN-607caba0f207,
ab59e964-b24f-4f33-9e02-08d512f4decc,465375.84,USD,2025-02-08T04:32:43,PHAM INC,"33793 LAWRENCE CROSSROAD, LAKE ERICATOWN, BC V6S8N2",RASHID GUMAROVICH NURGALIEV,"91166 ALLE JOSEPH APT. 193, SAINTE- REMY EST, BC H4H8K7",Commercial payment ref DXHZWRP1,GEN-4e9bb0d48953,Q357321,
98ee8f59-578a-42b8-961c-f511c3470e37,666547.42,USD,2025-02-23T02:59:56,MICHAEL FLORES,"6072 JENNY PLAINS, LOPEZSHIRE, NU T8Y9H9",GARCIA-ROBERTSON,"89700 JOSEPH RUE SUITE 968, LAKE SUSAN, BC E5Y 5V3","Delivery to 6072 JENNY PLAINS, LOPEZSHIRE, NU T8Y9H9 ref FIIFBEKO",GEN-363130306df7,GEN-a2115d4eb230,GEN-363130306df7
fc5bbc1a-37e4-461b-888c-2e7499809f8e,797500.31,CAD,2025-07-23T16:34:04,FRANCOISE GIRARD,"672 AVENUE PERRON, OUELLET -SUR-MER, SK A9G 2N2","PARSONS, FERGUSON AND CALDWELL","69951 TODD LOCK, CHRISTOPHERSHIRE, GU 15514","Delivery to 672 AVENUE PERRON, OUELLET -SUR-MER, SK A9G 2N2 ref QN0D0UC6",GEN-7ed78c3cc7f9,GEN-fe59625c89a5,GEN-7ed78c3cc7f9
8c809e47-ab3b-4b28-971b-586c44f93255,709137.22,USD,2025-08-04T05:00:56,JAMES HARVEY,"8861 MITCHELL VILLAGE SUITE 582, ROMEROFORT, BC T1K 7J7",AUDREY PROVOST,"53111 RUE MENARD, LAC- JULIE, SK B4E3K4",Import/export settlement IP0RBFT8,GEN-af2e858f438f,GEN-281ca7a09021,
d86f3eea-54d0-4230-821c-4fd439937f02,395466.06,CAD,2025-08-03T21:32:48,LAURA GONZALES,"33790 MASON UNIONS, REEDMOUTH, PE N2B2A9",HOLLY RANDALL,"613 JENNIFER PRAIRIE, GEORGELAND, QC V3R5K7",Service fee payment TWX0G7O0,GEN-b4eda9b873e4,GEN-4db6f61bc374,
c6a40691-a23f-4d3f-944e-c12cfacca6b2,976856.32,USD,2025-10-26T08:55:06,MARTHA TAPIA,"802 BROCK HARBOR, WEST TYLERLAND, NS X3K2R7",LAURENCE GINGRAS,"69902 RANG TIMOTHEE, THERIAULT, YT R5H8B7",Trade settlement BD1QDP17,GEN-a1d46ae75d10,GEN-b4d8d9584c54,
493057c8-3236-4bf1-9aaa-9f4c4308a9fe,361037.36,USD,2025-07-28T04:37:52,FORTIER GROUP,"798 ROUTE RIVARD, LA ALEXIS -SUR-MER, MB L9L 9M4",KATHERINE MORA,"1524 JESSICA SPRINGS SUITE 116, LAKE DOMINIC, NB A2X4G2",Import/export settlement 6Y561QM7,GEN-f33e185f6833,GEN-da47e8afeb63,
c64dc5fa-db29-4ecc-80f3-aa93f44e46ba,170433.75,USD,2025-03-27T08:55:48,TIMOTHEE CHARBONNEAU,"321 ROUTE CHARTRAND, VILLE ANNE -SUR-MER, PE H5R 5R2",JONATHAN-ALEXIS LAUZON,"6910 RUE BEAUDRY APT. 097, LA ANNE, YT K9P 7Y8",Wire transfer - NGGFQMBH,GEN-e78f8b34616e,GEN-bcfd9954b14e,
16eeb1af-d3d0-491e-a893-0aca4055937f,273146.4,CAD,2025-08-20T13:51:28,JONATHAN POTTS,"1442 FERNANDO NECK SUITE 444, JAMESBURY, PE R9R 6G8",MICHAEL ONEAL,"954 BRENDA UNDERPASS SUITE 132, EAST JESSEBERG, QC M7K5X9",Investment proceeds M5JEYL8Q,GEN-5c0fcd641aeb,GEN-6585967a6e81,
796a4d48-d48a-4b3d-82ab-76f988d1a6e6,706076.0,CAD,2025-06-17T08:42:38,LISA DENNIS,"74125 DOMINGUEZ DALE SUITE 211, COLLEENSIDE, LA 44193",NICHOLAS WILLIS,"8124 ANNE SPRINGS, DOMINGUEZSHIRE, ON G8Y 8E4",Loan repayment RDDJKWBB,GEN-fd50fb87504a,GEN-e715a78b68a0,
ddc25f9b-6f2e-4888-b444-ca4d0ee49bc9,677466.37,CAD,2025-06-10T06:41:14,"JOHNSON, TAYLOR AND ANDERSON","405 HAMILTON GARDENS SUITE 416, ERINTOWN, MB K2R 3K3",ALICIA KELLY,"93249 CRYSTAL EXTENSIONS APT. 517, VAUGHNFORT, BC B6K 7Y4",Loan repayment X1F88YXQ,GEN-6c9665726558,GEN-a985194fb57d,
c09f250e-f1b6-47ee-9eaf-6d31331965e4,90965.79,CAD,2025-12-10T00:32:20,KRISTI BARNES,"484 CARLSON SHOALS, NORTH KENNETH, NC 59375",NICOLE-DANIELLE LAMBERT,"44052 RANG MATHILDE SUITE 785, LILE- GILLES EST, ON M5G3C1",Investment proceeds GE9N07Z5,GEN-c084cce2df2e,GEN-85a829810f64,
af6549dd-3fdb-4030-b14e-6066e89014eb,371239.35,CAD,2025-03-17T21:51:21,IJUWEON,GWANGJUGWANGYEOGSI SEONGDONGGU TEHERANRO 17 (SANGCEOLSONGMYEON),DANIEL MORALES,"3276 LORI STREAM, TYLERCHESTER, ON E1C1M2",Import/export settlement WP7DDTOI,GEN-bee9cee75dde,GEN-0b67486c39e2,
f92057b0-e2e9-45a3-99d0-289bc8a52052,386824.81,CAD,2025-08-10T22:49:54,SYLVIE BERUBE,"2867 AVENUE VACHON SUITE 775, VILLE-L-DUFRESNE, NU K5Y 8N3",SHAN XIA NONG LIN ZHU SHI HUI SHE,SHI CHUAN XIAN PO JIANG SHI MAO NOLI 32DING MU 11FAN 2HAO,Service fee payment QI2JM0SS,GEN-3f0c097813a9,GEN-a58fef7ec90c,
8f14d518-d38f-471e-a4e0-3ff5a538bcc0,624611.0,CAD,2025-08-09T18:19:28,EDWARDS INC,"PSC 8505, BOX 0253, APO AA 02455",ERIC NGUYEN,"61002 JANE SQUARE, LAKE ETHAN, ID 91687",Payment for invoice PQ3PF0IZ,GEN-d7193151fa97,GEN-54366106b2cf,
e4404ec0-0c2c-4364-8d85-14af1773486e,492078.32,USD,2025-06-16T01:28:40,JEREMY LEWIS,"34340 ANGELA EXTENSIONS SUITE 288, GARCIALAND, SC 00843",SEBASTIEN MALTAIS,"9773 RUE GUILLEMETTE, SAINTE- THIBODEAU, MB X1S 7V6","Wire to account at 34340 ANGELA EXTENSIONS SUITE 288, GARCIALAND, SC 00843 - O6GEC31L",GEN-2371d64873b8,GEN-57effc782bbd,GEN-2371d64873b8
bffced41-983d-4ccc-94b6-73c67afa7580,267481.65,CAD,2025-03-11T13:32:46,ALLISON WALKER,"1682 CHERRY LOCKS, NORTH CHELSEY, QC Y6M4L2",JOSE SALAZAR,"0484 CHAD DRIVES, WILLIAMSMOUTH, WI 02279",Settlement re JOSE SALAZAR IGFGETI7,GEN-2926c964784e,GEN-07a68f463fca,GEN-07a68f463fca
483f85ae-45ea-4c22-badf-26c9ddaa1618,897642.92,USD,2025-08-10T21:28:56,STACEY GLOVER,"231 JOSEPH WAYS SUITE 646, ELIZABETHVIEW, QC J5J 7A3",BOISVERT-LAMOUREUX,"889 ALLE OLIVIER, LAC- JEAN, SK V6C 1E3","Remittance to BOISVERT-LAMOUREUX address 889 ALLE OLIVIER, LAC- JEAN, SK V6C 1E3 ref W4RHCL8M",GEN-585350cbe14b,GEN-5bf867d2af85,GEN-5bf867d2af85
409bc129-aba4-4631-9c5b-9398431fc50b,600407.82,GBP,2025-08-23T08:34:52,AMBER HULL,"5534 DAVID TRACE APT. 013, LISASTAD, HI 98766",GABRIEL LAUZON,"856 ALLE NGUYEN APT. 033, BAIE PLOURDE, NB E5A 8B4","Delivery to 5534 DAVID TRACE APT. 013, LISASTAD, HI 98766 ref CRBDZ466",GEN-f00f512bdc51,GEN-392d9ea84c74,GEN-f00f512bdc51
51d29714-24fc-4c30-a74f-2b6585b7615c,663858.39,CAD,2025-06-12T09:09:31,KARLA DELEON,"98109 CHEN SHORE, SOUTH RICHARD, PE E9G 7G8",ALAN HARVEY,"405 TIMOTHY VALLEY, NORTH MARK, NM 09899",Commercial payment ref 9T4LJECU,GEN-e468ba725a4b,GEN-7f1b739c8e5a,
c36fde8f-f4d9-4353-b9bd-0eb26b597e70,808109.86,USD,2025-12-04T23:48:19,DAVID THOMAS,"PSC 0516, BOX 2096, APO AA 69984",MATTHEW ORTIZ,"7237 ETHAN HAVEN APT. 116, EVANSTON, NB T2V4N4",Import/export settlement 8J4BYVX4,GEN-bd0dca22cb86,GEN-73fc0ea509f2,
6a1d022a-f56c-44d4-b0f2-c28b08f7a9f6,498895.39,USD,2025-10-26T20:11:25,ALBERT HUGHES,"969 ZACHARY BYPASS APT. 410, JOHNTOWN, ID 05685",HS ATLANTICA LIMITED,"6560 RYAN ISLANDS APT. 172, WEST NICOLE, PE G3X8C3",Payment to ALBERT HUGHES ref PFSX9N9L,GEN-2b634ac7b32f,NK-bMrjA4eBvsASkAVhrBVaTV,GEN-2b634ac7b32f
ca2fe769-0ed4-4eaa-aad1-87d620efba67,32226.9,USD,2025-11-08T07:38:29,STEPHANIE TREVINO,"41204 PRESTON BROOKS, HENDERSONVILLE, NT K3E 7R9",DR. TODD WALSH,"35771 NORMAN COURSE, WEST JENNIFERSHIRE, MT 74955","Payment to STEPHANIE TREVINO at 41204 PRESTON BROOKS, HENDERSONVILLE, NT K3E 7R9 ref 9C9RUNJS",GEN-42b2d0c5ca55,GEN-ef281cf68f4d,GEN-42b2d0c5ca55
fd0c3364-a69e-404d-9bff-2c85c5a1a86b,470145.34,CAD,2025-01-24T12:13:14,COREY MCNEIL,"96594 ASHLEY LIGHT SUITE 578, LAKE KRISTIBOROUGH, MB S8B 8H6",ANOUK AUDET,"73372 RUE GENDRON, MICHAUD, AB J6T8J9","Remittance for property at 96594 ASHLEY LIGHT SUITE 578, LAKE KRISTIBOROUGH, MB S8B 8H6 V0XPW2VX",GEN-7337efc7a732,GEN-431c60ac963c,GEN-7337efc7a732
5091b76f-5cac-4fa6-ac46-1c8c16acf882,985937.83,CAD,2025-03-23T16:40:08,LAURA PRICE,"23751 AGUILAR MILLS, LAKE MARIAPORT, NS G8E7A9",JENNIFER MARTINEZ,"121 LEE RUN APT. 371, PORT JAMIE, RI 50084",Commercial payment ref UHNP31D6,GEN-220049490ea8,GEN-21fa31ae08d9,
090ca3ef-3c44-4737-9284-d114773ba8b3,157462.18,USD,2025-01-05T23:13:13,JEANNINE-CELINA BLAIS,"73310 RANG RAPHAEL SUITE 947, MONT- THERESE -SUR-MER, NB E3B6T8",DEANNA LYNCH,"115 ANTONIO GREENS, NEW KENNETH, QC S4J 1E1",Commercial payment - beneficiary JEANNINE-CELINA BLAIS - EHYPKD7N,GEN-5edc0bde6fba,GEN-c522b7708054,GEN-5edc0bde6fba
6c2e7c76-1032-4d3a-ba9d-a328aae59c8c,378544.26,CAD,2025-04-05T01:04:35,NADEAU GROUP,"323 RANG ANNE APT. 306, VILLE NATHALIE OUEST, MB E1R6A3",EMMANUELLE THERIAULT,"569 RANG GAGNE APT. 164, LA FORTIER, NL A5G9J5",Import/export settlement PBZVR6W6,GEN-76bdf34034e4,GEN-af60068dcb3b,
b6cb3c91-1708-4962-a7c3-2976d8b2b84a,297045.57,USD,2025-04-17T03:00:15,BRIAN MARTINEZ,"253 HURST BURGS APT. 877, NORTH ANDREWMOUTH, NB P6B2L9",SETH KENNEDY,"04383 ELIZABETH RUN, WEST CHRISTOPHER, SC 61266",Payment for invoice 7JK2JSGA,GEN-b8d8f4f38d06,GEN-f2a448f67ffe,
9822101f-1743-4167-b040-03093647700a,893762.54,AUD,2025-01-29T18:43:51,JOHN PROCTOR,"77476 AMBER RIDGE SUITE 648, NEW STEVENCHESTER, NT R6S 1C6",DAVID RASMUSSEN,"7892 KRISTIE CAMP, CARRIEVIEW, SK Y1N8S4",Import/export settlement I29G7BSE,GEN-c6bc978ed0df,GEN-224ef27c6ba3,
cc9df7d0-2feb-464b-acad-f9ca4b257cb4,930602.09,CAD,2025-08-30T00:36:08,PADILLA-CLARK,"13489 FORD MEADOWS, COOKBURGH, AB M1B 6T7",GONZALES-SALINAS,"80138 MENDOZA FOREST SUITE 191, PORT STEPHANIE, PE L7C9J1",Operational expenses 6I3CAI0J,GEN-38461f6bdfc3,GEN-41cad1c5c91e,
39ade375-5638-4c1f-9d8b-afdab654dc00,66239.07,USD,2025-09-11T11:08:28,TIM GAINES,"56947 BUCHANAN GLENS SUITE 176, PORT JAMES, NB X8N9X1",JAMES COOK,"9789 GREGORY VILLAGE, FELICIABERG, SK H9L9X5",Commercial payment ref MOCCOGF9,GEN-8d17515b0dad,GEN-872f82e22d6a,
54ead682-0b9f-42ce-b12b-789e2b07d8b1,226529.02,USD,2025-07-15T13:10:08,JAMIE CASEY,"95090 CARRILLO PINES APT. 350, CAMPBELLFORT, NU R8H5T6",MORRIS LLC,"914 HUBBARD FORKS, LAKE ADAM, ON J7H 5P6",Loan repayment J36MHAQJ,GEN-adad3dad7339,GEN-fe3410c5aee6,
0a3fb525-8777-437d-b9c0-eb30cb003f36,9518.37,CAD,2025-09-21T15:02:49,HAMEL-DESJARDINS,"67152 RUE PAQUETTE SUITE 316, VINCENT, NL P1H7H8",ASHLEY MCGUIRE,"56648 JEFFERSON LANDING APT. 644, CHRISTOPHERBURY, CT 88963",Wire transfer - 9S9OZHF0,GEN-0f58f45b7bf6,GEN-289e40e6e02a,
00d214fe-3259-4da6-83b9-524454473271,305706.53,USD,2025-01-12T12:08:46,APRIL WALKER DDS,"34407 JOHNSON PLAZA SUITE 561, SOUTH FELICIA, PE P7G 8M7",MICHAEL FRANKLIN,"60159 GAY PORT APT. 325, BARNESVILLE, QC P8H4L9",Commercial payment - beneficiary APRIL WALKER DDS - THH4ULQE,GEN-ae901eff3519,GEN-309a6b84fc32,GEN-ae901eff3519
6c1204a1-735f-497a-8043-78de65cc1348,577190.3,USD,2025-07-07T18:47:15,RUBEN SANTOS,"68642 MUNOZ VISTA, WEST MARKLAND, MB E8L2X9",MARY GRIMES,"511 WILLIAMS ESTATES, EAST KEVIN, NB T2Y6C3","Payment for services at 68642 MUNOZ VISTA, WEST MARKLAND, MB E8L2X9 F7GWU2U2",GEN-595c882587d4,GEN-b196b39ee416,GEN-595c882587d4
7db67739-733e-4beb-9451-8a50bf3b51a4,909770.52,CAD,2025-02-08T08:46:45,CHRISTOPHER SMITH,"236 JESSE WALK SUITE 038, MICHAELHAVEN, NL N5C 8K5",AUGER-PICHE,"25653 MONTEE MARYSE, LAC- CAMILLE OUEST, PE K1C9E4",Operational expenses QJ42FYDI,GEN-ad7ad56b27bc,GEN-27f7d1da42b6,
3bf60a28-2ef0-42d5-a9f1-7575b0f09672,721644.17,CAD,2025-03-16T12:39:16,SHIRLEY JOHNSON,"4354 GEORGE ALLEY, SMITHBERG, NT J6J7L7",JOHN THOMAS,"20838 BURNETT LOCK SUITE 112, NORTH JASON, YT B5N 8L9",Wire transfer on behalf of SHIRLEY JOHNSON - 8C9DF07U,GEN-294af8fbcdec,GEN-0c519ca8bdd6,GEN-294af8fbcdec
c335766d-6cc8-48cb-885a-1553c7e9adc1,163021.56,AUD,2025-08-31T21:23:32,GONZALEZ INC,"49936 PITTS VALLEYS SUITE 090, MICHELEBOROUGH, NT P1T 6C6",RICHARD RODRIGUEZ,"2232 KAREN FORKS APT. 126, ALICIATOWN, SK P6V5Y5",Import/export settlement 34T7TY5T,GEN-98f5d12461ed,GEN-2863b40bafb3,
61e48fc9-e3a3-4f9d-9208-ef0601ffcc4b,722118.02,USD,2025-06-25T00:12:45,ZHANG AND SONS,"9009 EILEEN TURNPIKE, MITCHELLFORT, OR 85427",ROGER FRECHETTE-PARENT,"44040 ROUTE LAROCQUE APT. 312, THIBAULT, MB S4C9R9",Operational expenses DHRGUS5Z,GEN-7258fd88e6a2,GEN-5f79abd9dc42,
